flight,dep_time,dep_delay
4411,NA,NA
4412,NA,NA
4416,NA,NA
4519,NA,NA
4520,NA,NA
4457,NA,NA
4480,NA,NA
4485,NA,NA
4571,NA,NA
4572,NA,NA
4581,NA,NA
4532,NA,NA
4533,NA,NA
4536,NA,NA
4543,NA,NA
4645,NA,NA
4619,NA,NA
4588,NA,NA
4596,NA,NA
4687,NA,NA
4695,NA,NA
4702,NA,NA
4705,NA,NA
4950,NA,NA
4997,NA,NA
5038,NA,NA
5054,NA,NA
5073,NA,NA
5486,NA,NA
5712,NA,NA
5714,NA,NA
5693,NA,NA
5736,NA,NA
837,NA,NA
348,NA,NA
349,NA,NA
354,NA,NA
620,NA,NA
623,NA,NA
645,NA,NA
3259,NA,NA
4125,NA,NA
4131,NA,NA
4133,NA,NA
4667,NA,NA
3325,NA,NA
3355,NA,NA
3523,NA,NA
3525,NA,NA
3542,NA,NA
3314,NA,NA
3317,NA,NA
3318,NA,NA
3320,NA,NA
3609,NA,NA
3368,NA,NA
3369,NA,NA
3373,NA,NA
3375,NA,NA
3387,NA,NA
3393,NA,NA
3395,NA,NA
3635,NA,NA
3638,NA,NA
3716,NA,NA
3719,NA,NA
3762,NA,NA
3422,NA,NA
3424,NA,NA
3427,NA,NA
3439,NA,NA
3452,NA,NA
3453,NA,NA
3459,NA,NA
3483,NA,NA
3689,NA,NA
3694,NA,NA
3798,NA,NA
4027,NA,NA
4033,NA,NA
4019,NA,NA
4127,NA,NA
4178,NA,NA
3899,NA,NA
4091,NA,NA
4105,NA,NA
4357,NA,NA
85,NA,NA
119,NA,NA
145,NA,NA
257,NA,NA
269,NA,NA
21,NA,NA
177,NA,NA
181,NA,NA
185,NA,NA
575,NA,NA
543,NA,NA
565,NA,NA
695,NA,NA
341,NA,NA
345,NA,NA
353,NA,NA
359,NA,NA
371,NA,NA
773,NA,NA
785,NA,NA
791,NA,NA
1351,NA,NA
1467,NA,NA
1611,NA,NA
1613,NA,NA
1762,NA,NA
1787,NA,NA
1790,NA,NA
1709,NA,NA
1905,NA,NA
1999,NA,NA
2019,NA,NA
2075,NA,NA
7,NA,NA
4277,NA,NA
1176,NA,NA
1178,NA,NA
509,NA,NA
515,NA,NA
527,NA,NA
529,NA,NA
547,NA,NA
537,NA,NA
1069,NA,NA
1010,NA,NA
1016,NA,NA
1018,NA,NA
1020,NA,NA
727,NA,NA
74,NA,NA
128,NA,NA
8,NA,NA
104,NA,NA
112,NA,NA
130,NA,NA
97,NA,NA
11,NA,NA
15,NA,NA
801,NA,NA
989,NA,NA
629,NA,NA
1307,NA,NA
711,NA,NA
677,NA,NA
217,NA,NA
9,NA,NA
155,NA,NA
115,NA,NA
91,NA,NA
143,NA,NA
165,NA,NA
179,NA,NA
739,NA,NA
602,NA,NA
608,NA,NA
1111,NA,NA
30,NA,NA
36,NA,NA
147,NA,NA
645,NA,NA
173,NA,NA
87,NA,NA
171,NA,NA
12,NA,NA
22,NA,NA
21,NA,NA
381,NA,NA
383,NA,NA
391,NA,NA
399,NA,NA
369,NA,NA
985,NA,NA
926,NA,NA
930,NA,NA
935,NA,NA
947,NA,NA
951,NA,NA
963,NA,NA
4,NA,NA
6,NA,NA
31,NA,NA
87,NA,NA
91,NA,NA
95,NA,NA
120,NA,NA
127,NA,NA
161,NA,NA
329,NA,NA
402,NA,NA
503,NA,NA
695,NA,NA
706,NA,NA
781,NA,NA
847,NA,NA
1037,NA,NA
1047,NA,NA
1099,NA,NA
1131,NA,NA
1147,NA,NA
1174,NA,NA
1185,NA,NA
1231,NA,NA
1255,NA,NA
1275,NA,NA
1331,NA,NA
1344,NA,NA
1345,NA,NA
1385,NA,NA
1394,NA,NA
1435,NA,NA
1465,NA,NA
1473,NA,NA
1485,NA,NA
1499,NA,NA
1508,NA,NA
1573,NA,NA
1585,NA,NA
1619,NA,NA
1643,NA,NA
1695,NA,NA
1705,NA,NA
1715,NA,NA
1729,NA,NA
1771,NA,NA
1773,NA,NA
1779,NA,NA
1769,NA,NA
1850,NA,NA
1819,NA,NA
1854,NA,NA
1875,NA,NA
1902,NA,NA
1942,NA,NA
2019,NA,NA
2027,NA,NA
2042,NA,NA
2079,NA,NA
2115,NA,NA
2131,NA,NA
2139,NA,NA
2155,NA,NA
2159,NA,NA
2190,NA,NA
2231,NA,NA
2247,NA,NA
2331,NA,NA
2347,NA,NA
2363,NA,NA
2370,NA,NA
2377,NA,NA
2391,NA,NA
27,NA,NA
29,NA,NA
413,NA,NA
415,NA,NA
808,NA,NA
161,NA,NA
891,NA,NA
216,NA,NA
633,NA,NA
4215,NA,NA
1078,NA,NA
440,NA,NA
408,NA,NA
348,NA,NA
389,NA,NA
530,NA,NA
283,NA,NA
323,NA,NA
981,NA,NA
372,NA,NA
3750,NA,NA
3771,NA,NA
3695,NA,NA
3744,NA,NA
3783,NA,NA
3728,NA,NA
3730,NA,NA
3944,NA,NA
3792,NA,NA
3823,NA,NA
4255,NA,NA
4309,NA,NA
4404,NA,NA
4410,NA,NA
4415,NA,NA
4423,NA,NA
4582,NA,NA
4584,NA,NA
4333,NA,NA
4517,NA,NA
4525,NA,NA
4540,NA,NA
4553,NA,NA
4555,NA,NA
4569,NA,NA
4323,NA,NA
4431,NA,NA
4449,NA,NA
4479,NA,NA
4484,NA,NA
4507,NA,NA
4674,NA,NA
4622,NA,NA
4626,NA,NA
4646,NA,NA
4649,NA,NA
4650,NA,NA
4658,NA,NA
4660,NA,NA
4661,NA,NA
4662,NA,NA
4573,NA,NA
4579,NA,NA
3985,NA,NA
53,NA,NA
161,NA,NA
250,NA,NA
268,NA,NA
272,NA,NA
299,NA,NA
315,NA,NA
337,NA,NA
364,NA,NA
369,NA,NA
372,NA,NA
424,NA,NA
437,NA,NA
464,NA,NA
471,NA,NA
509,NA,NA
512,NA,NA
531,NA,NA
535,NA,NA
561,NA,NA
570,NA,NA
593,NA,NA
594,NA,NA
612,NA,NA
634,NA,NA
647,NA,NA
685,NA,NA
689,NA,NA
691,NA,NA
695,NA,NA
703,NA,NA
733,NA,NA
738,NA,NA
745,NA,NA
754,NA,NA
771,NA,NA
812,NA,NA
872,NA,NA
890,NA,NA
891,NA,NA
910,NA,NA
954,NA,NA
1053,NA,NA
1054,NA,NA
1066,NA,NA
1071,NA,NA
1078,NA,NA
1109,NA,NA
1116,NA,NA
1134,NA,NA
1139,NA,NA
1142,NA,NA
1166,NA,NA
1172,NA,NA
1178,NA,NA
1200,NA,NA
1221,NA,NA
1225,NA,NA
1228,NA,NA
1243,NA,NA
1259,NA,NA
1269,NA,NA
1289,NA,NA
1292,NA,NA
1416,NA,NA
1550,NA,NA
1572,NA,NA
1574,NA,NA
1593,NA,NA
1623,NA,NA
1624,NA,NA
1637,NA,NA
1638,NA,NA
1702,NA,NA
1703,NA,NA
1710,NA,NA
35,NA,NA
373,NA,NA
449,NA,NA
656,NA,NA
894,NA,NA
1491,NA,NA
1665,NA,NA
1791,NA,NA
1973,NA,NA
2128,NA,NA
2130,NA,NA
2132,NA,NA
2134,NA,NA
2136,NA,NA
2138,NA,NA
2140,NA,NA
2142,NA,NA
2144,NA,NA
2181,NA,NA
2183,NA,NA
2185,NA,NA
2187,NA,NA
2189,NA,NA
2191,NA,NA
120,901,1
695,1200,30
51,1206,186
209,1222,2
1131,1237,-3
2253,1240,-5
1685,1250,0
991,1255,-4
85,1258,-2
1185,1303,3
315,1307,-3
1629,1322,7
705,1327,2
1227,1327,52
2043,1328,-2
843,1334,4
1519,1336,266
81,1339,74
921,1341,56
1707,1341,122
2041,1342,62
1165,1343,144
1783,1346,1
615,1347,-3
72,1349,49
1703,1352,2
2079,1353,-2
5469,1400,5
672,1400,10
15,1405,30
1073,1407,22
1715,1410,20
2247,1411,11
3728,1412,-8
935,1416,1
4588,1420,0
5712,1425,-4
668,1428,2
349,1433,17
883,1433,3
3854,1442,-3
4572,1442,-5
4131,1442,192
3983,1443,-7
3852,1444,269
4403,1444,-6
4381,1446,-1
1231,1449,-3
4357,1450,-6
141,1450,6
1485,1451,-9
275,1451,-4
4414,1452,7
720,1456,-4
4092,1457,12
2347,1457,-3
1579,1457,17
12,1458,-1
753,1504,94
8,1507,8
61,1507,2
63,1508,63
4447,1509,-1
4119,1511,103
577,1512,12
4133,1514,1
1925,1514,14
4129,1516,131
347,1518,43
1205,1519,4
4580,1520,-4
963,1521,21
298,1521,15
4369,1523,-6
3267,1525,-4
3823,1525,0
4502,1526,-1
4333,1527,12
4172,1528,38
537,1529,12
1575,1531,91
4178,1536,-4
759,1536,31
4309,1536,26
687,1536,-5
4667,1538,-5
4247,1539,160
119,1540,41
3427,1541,-9
1690,1541,251
1199,1542,147
4370,1545,106
3635,1545,0
501,1546,26
2027,1549,9
1053,1553,-2
2139,1553,-7
985,1556,-4
1773,1557,9
1902,1557,-3
1331,1558,-2
4579,1559,29
325,1559,-1
1508,1600,-5
1695,1600,0
95,1600,12
3640,1601,-9
4,1602,2
3325,1604,-1
3355,1605,15
791,1607,22
157,1611,11
3459,1613,8
4183,1614,-1
3523,1616,36
703,1616,21
4616,1619,2
5085,1621,-4
4702,1622,-8
369,1622,-7
620,1623,23
1522,1623,54
139,1625,-10
2231,1625,-5
4622,1626,-4
3805,1628,-7
133,1630,45
675,1631,6
161,1638,38
773,1639,-1
250,1640,-5
123,1641,-4
4997,1646,1
1085,1651,21
706,1651,-4
1093,1653,18
1499,1656,-4
257,1656,-4
509,1657,-3
27,1658,28
1467,1700,60
181,1701,16
2499,1701,-4
4410,1702,-3
185,1703,8
625,1703,63
894,1704,-6
1771,1705,70
127,1705,0
413,1705,10
4146,1705,95
3375,1706,7
143,1707,2
1443,1708,33
4323,1710,10
1585,1711,-4
503,1713,-2
329,1715,15
145,1718,-7
1713,1720,20
1999,1720,0
1580,1722,27
4255,1724,-1
528,1725,-5
623,1728,-2
15,1729,21
1169,1730,0
1139,1732,2
31,1738,38
1100,1738,9
1779,1739,19
391,1741,-4
1111,1743,8
1109,1745,16
4300,1746,28
63,1747,47
74,1748,13
4246,1751,46
4397,1751,-7
1748,1754,4
512,1754,29
535,1754,-1
4962,1756,-4
989,1756,1
1228,1756,6
917,1757,122
1616,1757,-3
2019,1758,-2
547,1758,13
1394,1801,16
508,1804,92
3542,1805,-5
4277,1805,-10
1529,1806,36
341,1806,116
7,1807,-8
9,1809,9
669,1809,4
920,1810,35
1611,1817,7
1208,1817,-3
119,1818,-2
711,1819,-1
269,1823,-7
4630,1824,2
4674,1825,-5
681,1827,-2
3944,1828,-7
662,1828,-1
3985,1831,151
527,1837,-13
3579,1844,9
130,1844,-2
3730,1848,8
3368,1854,-6
1613,1854,-1
433,1854,24
4709,1856,-3
645,1856,-4
179,1856,-3
87,1857,-3
543,1858,89
3525,1906,-9
1643,1908,48
21,1908,3
3369,1911,26
492,1915,15
1491,1918,28
1905,1920,135
1099,1923,-6
2391,1925,30
4703,1926,-3
3373,1926,6
2190,1926,41
4127,1927,2
947,1928,28
1225,1930,60
1345,1932,12
1385,1933,13
4670,1936,-4
3314,1936,-9
3798,1936,6
87,1936,26
2159,1936,46
1465,1937,37
951,1939,44
4091,1939,-1
3694,1941,11
381,1945,5
155,1946,31
4662,1950,-10
645,1952,2
4125,1953,-7
4423,1954,-5
1709,1956,1
600,1957,-9
5693,2000,30
3899,2000,25
3783,2000,20
4309,2002,2
801,2002,2
386,2003,-2
3320,2010,10
825,2011,11
354,2015,-15
3439,2021,21
1577,2029,0
629,2038,-2
3609,2039,10
115,2043,-2
147,2044,9
399,2053,-7
3395,2055,10
1071,2059,24
529,2108,-2
4430,2114,14
383,2121,-9
4232,2123,-6
4373,2123,-6
11,2134,-1
185,2142,7
4162,2149,-10
4276,2156,-3
104,2156,21
515,2207,13
128,2244,-1
112,2249,8
608,2250,0
30,2250,0
739,2355,-4
727,2358,-1
1031,NA,NA
1037,NA,NA
1109,NA,NA
1167,NA,NA
1174,NA,NA
1415,NA,NA
1429,NA,NA
1647,NA,NA
1705,NA,NA
1729,NA,NA
1747,NA,NA
1819,NA,NA
1847,NA,NA
1865,NA,NA
1875,NA,NA
1879,NA,NA
1885,NA,NA
1889,NA,NA
1903,NA,NA
1919,NA,NA
1959,NA,NA
2003,NA,NA
2044,NA,NA
2047,NA,NA
2115,NA,NA
2119,NA,NA
2126,NA,NA
3261,NA,NA
3273,NA,NA
3812,NA,NA
3814,NA,NA
4099,NA,NA
4122,NA,NA
4201,NA,NA
4087,NA,NA
4174,NA,NA
4241,NA,NA
4233,NA,NA
4271,NA,NA
4297,NA,NA
4388,NA,NA
4392,NA,NA
4248,NA,NA
4264,NA,NA
4364,NA,NA
4368,NA,NA
4425,NA,NA
4434,NA,NA
4436,NA,NA
4404,NA,NA
4498,NA,NA
4485,NA,NA
4548,NA,NA
4604,NA,NA
4636,NA,NA
4707,NA,NA
4583,NA,NA
4679,NA,NA
4695,NA,NA
4696,NA,NA
4700,NA,NA
4950,NA,NA
4911,NA,NA
4913,NA,NA
5698,NA,NA
5711,NA,NA
6012,NA,NA
345,NA,NA
346,NA,NA
348,NA,NA
353,NA,NA
850,NA,NA
4139,NA,NA
4147,NA,NA
3353,NA,NA
3538,NA,NA
3317,NA,NA
3318,NA,NA
3611,NA,NA
3393,NA,NA
3405,NA,NA
3661,NA,NA
3667,NA,NA
3422,NA,NA
3452,NA,NA
3453,NA,NA
3483,NA,NA
3521,NA,NA
3856,NA,NA
3689,NA,NA
4051,NA,NA
4105,NA,NA
4220,NA,NA
85,NA,NA
117,NA,NA
1,NA,NA
3,NA,NA
19,NA,NA
59,NA,NA
413,NA,NA
415,NA,NA
443,NA,NA
179,NA,NA
575,NA,NA
565,NA,NA
695,NA,NA
647,NA,NA
655,NA,NA
825,NA,NA
305,NA,NA
313,NA,NA
319,NA,NA
327,NA,NA
731,NA,NA
743,NA,NA
301,NA,NA
303,NA,NA
1039,NA,NA
1141,NA,NA
707,NA,NA
711,NA,NA
715,NA,NA
717,NA,NA
721,NA,NA
1351,NA,NA
1589,NA,NA
1623,NA,NA
1762,NA,NA
1357,NA,NA
1787,NA,NA
1790,NA,NA
1853,NA,NA
1871,NA,NA
1635,NA,NA
1895,NA,NA
2099,NA,NA
2223,NA,NA
2267,NA,NA
2279,NA,NA
11,NA,NA
1061,NA,NA
1002,NA,NA
1004,NA,NA
1006,NA,NA
1010,NA,NA
1018,NA,NA
1026,NA,NA
725,NA,NA
24,NA,NA
56,NA,NA
4,NA,NA
66,NA,NA
102,NA,NA
359,NA,NA
219,NA,NA
17,NA,NA
25,NA,NA
125,NA,NA
981,NA,NA
625,NA,NA
1305,NA,NA
611,NA,NA
197,NA,NA
673,NA,NA
677,NA,NA
31,NA,NA
41,NA,NA
79,NA,NA
153,NA,NA
117,NA,NA
1925,NA,NA
905,NA,NA
145,NA,NA
1051,NA,NA
600,NA,NA
1103,NA,NA
20,NA,NA
32,NA,NA
133,NA,NA
135,NA,NA
83,NA,NA
643,NA,NA
709,NA,NA
715,NA,NA
717,NA,NA
341,NA,NA
22,NA,NA
44,NA,NA
59,NA,NA
71,NA,NA
371,NA,NA
373,NA,NA
375,NA,NA
377,NA,NA
389,NA,NA
393,NA,NA
361,NA,NA
1161,NA,NA
1601,NA,NA
431,NA,NA
983,NA,NA
380,NA,NA
1172,NA,NA
1174,NA,NA
1176,NA,NA
503,NA,NA
505,NA,NA
507,NA,NA
517,NA,NA
523,NA,NA
525,NA,NA
553,NA,NA
215,NA,NA
2143,NA,NA
2155,NA,NA
2219,NA,NA
2285,NA,NA
2379,NA,NA
2395,NA,NA
1769,NA,NA
1813,NA,NA
1815,NA,NA
1837,NA,NA
1838,NA,NA
1850,NA,NA
6,NA,NA
91,NA,NA
181,NA,NA
269,NA,NA
301,NA,NA
402,NA,NA
461,NA,NA
485,NA,NA
575,NA,NA
675,NA,NA
731,NA,NA
781,NA,NA
807,NA,NA
831,NA,NA
863,NA,NA
914,NA,NA
930,NA,NA
11,NA,NA
251,NA,NA
399,NA,NA
407,NA,NA
411,NA,NA
55,NA,NA
1045,NA,NA
1774,NA,NA
1146,NA,NA
1011,NA,NA
3658,NA,NA
600,NA,NA
640,NA,NA
761,NA,NA
1681,NA,NA
851,NA,NA
1141,NA,NA
671,NA,NA
1083,NA,NA
1516,NA,NA
855,NA,NA
3697,NA,NA
3737,NA,NA
3792,NA,NA
4404,NA,NA
4406,NA,NA
4415,NA,NA
4418,NA,NA
4425,NA,NA
4426,NA,NA
4429,NA,NA
4582,NA,NA
4521,NA,NA
4558,NA,NA
4564,NA,NA
4431,NA,NA
4449,NA,NA
4471,NA,NA
4475,NA,NA
4478,NA,NA
4479,NA,NA
4484,NA,NA
4490,NA,NA
4669,NA,NA
4670,NA,NA
4594,NA,NA
4601,NA,NA
4610,NA,NA
4646,NA,NA
4658,NA,NA
4573,NA,NA
4577,NA,NA
734,NA,NA
754,NA,NA
785,NA,NA
799,NA,NA
852,NA,NA
894,NA,NA
1030,NA,NA
1066,NA,NA
1120,NA,NA
1131,NA,NA
1162,NA,NA
1177,NA,NA
1232,NA,NA
1255,NA,NA
1257,NA,NA
1274,NA,NA
1285,NA,NA
1296,NA,NA
1299,NA,NA
1403,NA,NA
1412,NA,NA
1461,NA,NA
1479,NA,NA
1481,NA,NA
1506,NA,NA
1587,NA,NA
1594,NA,NA
1600,NA,NA
1623,NA,NA
1627,NA,NA
1641,NA,NA
1643,NA,NA
1665,NA,NA
1671,NA,NA
1692,NA,NA
1740,NA,NA
53,NA,NA
112,NA,NA
214,NA,NA
219,NA,NA
237,NA,NA
241,NA,NA
243,NA,NA
268,NA,NA
279,NA,NA
303,NA,NA
310,NA,NA
312,NA,NA
317,NA,NA
336,NA,NA
339,NA,NA
362,NA,NA
394,NA,NA
397,NA,NA
403,NA,NA
441,NA,NA
448,NA,NA
470,NA,NA
481,NA,NA
486,NA,NA
499,NA,NA
515,NA,NA
527,NA,NA
541,NA,NA
550,NA,NA
593,NA,NA
642,NA,NA
655,NA,NA
664,NA,NA
714,NA,NA
35,NA,NA
75,NA,NA
186,NA,NA
338,NA,NA
373,NA,NA
487,NA,NA
675,NA,NA
926,NA,NA
1013,NA,NA
1036,NA,NA
1040,NA,NA
1057,NA,NA
1117,NA,NA
1250,NA,NA
1277,NA,NA
1429,NA,NA
1433,NA,NA
1443,NA,NA
1507,NA,NA
1625,NA,NA
1733,NA,NA
1833,NA,NA
1896,NA,NA
2120,NA,NA
2126,NA,NA
2132,NA,NA
2167,NA,NA
2171,NA,NA
2175,NA,NA
881,455,-5
1545,528,3
1141,542,2
725,549,9
507,553,-7
4201,556,-4
707,556,-4
135,557,-3
691,557,-2
345,558,-2
125,600,0
371,601,1
461,601,1
1737,602,2
1837,603,-7
1919,607,-3
1895,610,0
1269,612,-3
575,613,-2
3856,618,3
145,621,11
772,621,0
79,624,-1
1507,624,-6
3271,625,-7
413,625,-5
303,625,-5
304,625,0
1433,625,-5
2006,627,-3
983,628,-7
905,629,-1
470,631,1
1701,637,1
709,640,30
926,640,-5
421,643,8
117,648,-7
311,650,1
1277,654,-6
1865,655,-5
2285,655,-5
671,656,-4
550,700,0
4304,701,-4
203,701,1
1815,701,2
2279,703,3
389,705,0
3737,708,-2
825,710,-5
715,710,0
731,714,-6
981,715,10
1525,716,7
443,717,2
102,717,32
1415,717,22
1627,717,-3
746,718,8
11,720,-5
33,724,-6
1153,725,-5
341,731,-4
1599,731,1
1601,732,0
11,732,2
715,734,4
1889,734,-6
608,735,-5
1740,738,-2
3611,739,-11
309,743,-2
1481,746,1
711,751,76
2267,751,-4
4372,752,-9
2119,753,0
44,754,-3
2047,755,-5
978,757,-2
517,758,-2
692,758,-2
4584,759,-6
1271,759,-1
1558,800,0
669,801,5
2143,802,2
4424,803,-7
369,803,4
346,805,-5
3538,806,1
4479,807,-2
655,807,-3
1051,807,-5
4406,807,-3
1838,808,-2
675,808,-7
269,809,-1
3317,811,-9
1959,811,1
1167,812,-3
3259,813,-8
914,814,-3
59,815,30
717,816,-3
4051,817,-3
4418,820,-5
278,824,0
1072,824,-6
1492,824,0
4220,825,-5
1477,826,-4
313,827,-3
301,828,-2
4610,828,-7
3815,829,-1
1429,835,20
4529,837,-3
4521,837,-3
397,837,37
4364,838,-7
1626,838,-2
4625,839,-9
553,841,1
1357,844,-1
3405,845,0
238,847,0
3422,849,9
4383,850,-5
3353,851,-4
565,852,-7
4913,853,-2
1747,854,-6
2167,854,-6
647,856,-4
59,856,6
181,856,-4
4478,856,-9
524,856,-1
51,857,-3
17,857,52
120,857,-3
1885,857,-3
1202,857,0
1061,859,-1
1,900,0
673,901,1
4140,903,-7
56,904,-1
1103,904,-6
2379,904,-1
1529,905,-5
1110,906,9
487,907,42
717,910,35
25,913,-2
1305,916,107
1589,917,-3
1519,917,9
4636,920,-5
3521,922,67
721,922,2
3494,922,-3
1669,926,6
3661,927,-3
1004,928,7
4,928,0
251,929,-6
215,931,2
361,933,-2
41,935,0
375,936,6
1871,939,-1
469,943,-2
319,945,0
600,945,-5
3667,946,-9
5711,949,-17
4187,950,-10
4654,952,-3
4670,953,-6
503,954,-6
1765,955,-5
1277,956,-4
197,957,-2
338,958,-1
454,959,-6
2044,1000,0
1847,1002,2
665,1002,103
1529,1003,-2
1177,1003,3
4175,1004,-2
3795,1005,-5
1427,1009,-6
731,1010,-10
20,1011,56
1903,1011,-10
2319,1014,-2
75,1018,3
5026,1020,-5
4471,1022,-8
5736,1023,23
2343,1025,-5
19,1026,-4
4663,1028,13
179,1029,-1
641,1029,-2
1103,1029,14
4240,1031,2
4090,1032,-12
499,1032,42
1174,1039,-1
448,1040,-7
23,1042,12
4589,1044,-6
927,1045,9
575,1046,-1
373,1050,0
1573,1053,8
31,1054,15
374,1054,-1
1647,1055,-5
1275,1056,-4
642,1056,-4
680,1057,42
952,1057,-3
3792,1058,-2
2171,1059,-1
1873,1102,2
4582,1103,103
4485,1106,-9
1031,1109,-5
5273,1111,-4
112,1112,152
4279,1113,-5
407,1113,128
327,1117,-8
4319,1122,-8
975,1122,-8
523,1124,-5
673,1124,-1
145,1125,-5
1233,1125,25
315,1126,1
895,1126,0
1925,1127,28
2099,1128,13
1000,1130,0
695,1134,4
930,1134,-6
1707,1135,3
4264,1138,-2
1875,1142,-3
5371,1143,-2
4553,1144,9
1623,1145,5
353,1146,1
3483,1146,-9
4601,1149,-11
4178,1150,156
1174,1150,-10
81,1150,-3
133,1152,23
2219,1152,18
625,1153,-2
2126,1153,-7
863,1155,-5
4425,1155,-5
3,1156,-4
1947,1157,-3
2173,1157,-3
4431,1158,-7
1443,1158,-2
644,1201,-4
4646,1201,11
1549,1203,0
477,1208,-2
1120,1209,69
3697,1214,-6
42,1219,9
4087,1220,15
4640,1220,-10
4446,1221,-4
4679,1221,29
283,1228,-2
4404,1228,-7
4135,1229,-3
1734,1229,-1
743,1230,25
4658,1230,30
66,1232,12
1131,1237,-3
24,1240,90
1853,1243,3
1850,1243,-2
745,1244,-1
4893,1246,-4
1612,1246,-4
1006,1248,-2
1685,1248,-2
726,1248,18
2253,1249,4
390,1249,-1
4426,1251,-9
4368,1253,-4
4950,1253,-7
4158,1255,-4
4129,1255,-10
991,1255,-4
1459,1255,-4
3638,1258,-2
2175,1259,-1
1137,1300,1
4148,1301,-9
3762,1301,1
1641,1301,-4
2239,1302,2
3826,1304,35
4306,1304,-1
348,1304,-4
4564,1304,-11
2041,1305,25
1895,1311,-4
1054,1311,-4
85,1313,13
4628,1314,-6
4292,1315,415
4475,1316,-9
3829,1317,0
4231,1319,-1
431,1324,2
1078,1327,-3
5683,1329,3
525,1329,-1
411,1329,9
4171,1330,-8
753,1331,1
705,1333,8
2043,1334,4
505,1336,16
117,1341,-4
329,1346,46
620,1348,-2
1705,1349,-1
4434,1350,-4
186,1350,0
32,1354,49
2130,1355,-5
2177,1355,-5
1783,1356,11
4577,1356,6
2247,1357,-3
83,1358,13
4491,1400,-10
1122,1400,1
615,1401,11
1073,1404,19
4687,1407,-3
1161,1407,32
1604,1412,16
1010,1414,-1
935,1414,-1
3728,1414,-6
4370,1417,18
348,1419,24
602,1424,39
560,1427,-3
883,1428,-2
402,1429,1
5712,1431,2
5968,1431,-4
2126,1431,1
1166,1432,12
349,1434,18
1445,1438,-7
1183,1440,0
4588,1441,21
275,1441,-3
3452,1442,-3
4381,1443,-2
595,1444,1
3832,1445,9
4357,1445,-11
4669,1445,0
1107,1445,0
153,1447,2
4172,1447,-3
4403,1449,-1
1813,1451,1
1344,1451,16
1902,1454,19
4571,1455,-5
4429,1455,-5
720,1456,-4
4181,1459,19
3393,1500,-5
141,1500,16
2347,1500,0
1197,1503,-2
4309,1505,-5
4447,1506,-4
1580,1508,36
1600,1511,5
1601,1513,14
1687,1513,33
4105,1514,-6
4579,1514,4
1205,1516,1
3719,1518,-12
4086,1519,-7
4333,1520,5
3823,1521,-4
745,1521,10
4581,1522,-2
2223,1523,-7
537,1527,10
750,1527,17
3817,1528,23
759,1529,24
377,1529,74
161,1529,-1
4352,1530,-6
3318,1531,36
627,1531,-4
2179,1532,32
8,1534,35
279,1534,30
763,1535,0
12,1535,36
2079,1535,100
3427,1539,-11
1624,1540,0
1665,1540,10
3355,1543,-7
1942,1543,-2
1111,1543,28
4326,1544,36
1769,1545,50
4212,1546,42
133,1548,3
393,1549,50
1771,1550,-5
3835,1552,26
3985,1553,-7
4572,1554,59
1053,1554,-1
703,1554,-1
4,1554,-6
3453,1555,-5
1039,1555,25
2115,1555,35
963,1556,56
1197,1556,1
1710,1556,20
3820,1557,-3
4215,1557,7
2134,1558,-2
1508,1559,-6
1819,1600,91
1331,1601,1
3635,1602,17
4146,1603,33
4349,1605,40
4596,1605,80
3689,1605,-5
3771,1605,0
1200,1605,5
620,1609,9
2027,1609,29
1231,1609,77
404,1609,95
91,1611,1
2181,1612,12
63,1614,129
161,1614,14
1619,1616,1
35,1616,-4
4271,1617,-2
1467,1617,17
675,1621,-4
1262,1623,-4
157,1625,25
1635,1626,36
341,1627,17
1176,1628,-11
847,1628,28
508,1628,-2
27,1629,-1
4415,1629,24
656,1629,-6
1085,1630,0
171,1630,15
1719,1630,-3
773,1633,-7
565,1634,34
139,1635,0
1773,1635,45
1925,1637,97
4485,1638,-6
369,1639,10
4540,1639,-1
4178,1640,60
372,1641,1
1473,1642,-3
181,1645,0
706,1646,-9
1078,1648,18
1695,1649,54
3375,1650,-9
1615,1650,0
4323,1653,-7
359,1655,0
257,1656,-4
36,1656,-10
413,1657,2
329,1658,-2
891,1658,23
509,1659,-1
250,1701,-1
3387,1702,47
1905,1702,-3
31,1702,2
562,1702,68
985,1703,63
531,1703,13
1499,1704,4
894,1704,-6
1790,1706,16
2231,1706,36
15,1708,0
4410,1708,3
695,1709,-1
4997,1710,25
3459,1714,69
503,1714,-1
4373,1716,9
4316,1717,11
4255,1718,-7
4705,1719,26
185,1719,24
127,1719,19
4479,1719,-1
512,1719,-6
3805,1720,45
509,1720,-4
143,1721,16
1284,1722,16
2183,1724,24
1100,1724,-1
917,1725,90
4411,1726,52
145,1726,1
837,1727,-3
216,1727,-3
440,1727,22
337,1730,155
2377,1732,107
408,1733,-2
5486,1734,84
1185,1734,5
4299,1737,74
4323,1737,16
4667,1737,98
2042,1737,37
4202,1738,32
1178,1739,14
4382,1740,11
1394,1740,-5
449,1743,13
391,1745,0
535,1745,-6
177,1746,1
74,1747,12
1307,1749,-1
4413,1749,4
4397,1751,-7
1228,1751,1
2185,1754,-6
2138,1756,-4
1999,1757,37
373,1757,-3
4702,1759,94
3523,1759,139
3325,1800,115
1047,1800,0
389,1800,-5
4092,1801,111
1111,1802,27
1585,1802,47
808,1802,2
4484,1802,-8
4626,1802,-3
217,1805,-2
602,1805,65
3843,1806,40
4277,1808,-7
